Rxn name	Formula	Gene-reaction association	LB	UB	Objective
r_1224	s_0793_e + s_1057  <=> s_0793_c + s_1056_c 	CCM_02080 or CCM_01800 or CCM_05665 or CCM_08052 or CCM_08077 or CCM_05727 or CCM_08495 or CCM_09610 or CCM_00736 or CCM_05906 or CCM_06931 or CCM_08695 or CCM_06029 or CCM_07762 or CCM_07738 or CCM_08184 or CCM_09228 or CCM_00800 or CCM_04917 or CCM_09656 or CCM_02825 or CCM_08994 or CCM_04015	-1000.00	1000.00	  0.00
r_1226	s_0066_c + s_1322_m  -> s_1322_c + s_0066_m 	CCM_05263	  0.00	1000.00	  0.00
r_1239	s_0793_c + s_1271_c  -> s_0793_m + s_1271_m 		  0.00	1000.00	  0.00
r_1245	s_0793_c + s_1322_c  -> s_0793_m + s_1322_m 	CCM_01559 or CCM_08575 or CCM_08922 or CCM_01104 or CCM_01120 or CCM_00851 or CCM_09308 or CCM_03062	  0.00	1000.00	  0.00
r_1264	s_1458_c + s_1322_m  -> s_1322_c + s_1458_m 		  0.00	1000.00	  0.00
r_2132	s_0066_c + s_0180_m  -> s_0180_c + s_0066_m 	CCM_04459	  0.00	1000.00	  0.00
r_1688	s_0522_c + s_0940_p  <=> s_0940_c + s_0522_p 		-1000.00	1000.00	  0.00
r_1689	s_0066_c + s_0522_p  <=> s_0522_c + s_0066_p 		-1000.00	1000.00	  0.00
r_1930	s_1271_c + s_0066_p  <=> s_0066_c + s_1271_p 	CCM_04459	-1000.00	1000.00	  0.00
r_1657	s_0793_c + s_0965_c  -> s_0793_m + s_0965_m 	CCM_02080 or CCM_01800 or CCM_05665 or CCM_08052 or CCM_08077 or CCM_05727 or CCM_08495 or CCM_09610 or CCM_00736 or CCM_05906 or CCM_06931 or CCM_08695 or CCM_06029 or CCM_07762 or CCM_07738 or CCM_08184 or CCM_09228 or CCM_00800 or CCM_04917 or CCM_09656 or CCM_02825 or CCM_08994 or CCM_04015	  0.00	1000.00	  0.00
r_2034	s_0793_c + s_1399_c  -> s_0793_m + s_1399_m 		  0.00	1000.00	  0.00
r_1659	s_0973_c + s_0991_p  <=> s_0991_c + s_0973_p 		-1000.00	1000.00	  0.00
r_1115	s_0419_e  <=> s_0419_c 	CCM_06254 or CCM_09076	-1000.00	1000.00	  0.00
r_1134	s_0553_e  -> s_0553_c 	CCM_00501 or CCM_04797 or CCM_06864 or CCM_08999 or CCM_05298 or CCM_01139 or CCM_02098 or CCM_06358 or CCM_09215 or CCM_08952 or CCM_01166 or CCM_05726 or CCM_04946 or CCM_06039	  0.00	1000.00	  0.00
r_1135	s_0793_e + s_0559  -> s_0558_c + s_0793_c 	CCM_00501 or CCM_04797 or CCM_06864 or CCM_08999 or CCM_05298 or CCM_01139 or CCM_02098 or CCM_06358 or CCM_09215 or CCM_08952 or CCM_01166 or CCM_05726 or CCM_04946 or CCM_06039	  0.00	1000.00	  0.00
r_1139	s_0793_e + s_0571_c_e  -> s_0571_c + s_0793_c 	CCM_00501 or CCM_04797 or CCM_06864 or CCM_08999 or CCM_05298 or CCM_01139 or CCM_02098 or CCM_06358 or CCM_09215 or CCM_08952 or CCM_01166 or CCM_05726 or CCM_04946 or CCM_06039	  0.00	1000.00	  0.00
r_1166	s_0563_e  -> s_0563_c 	CCM_06741 or CCM_08090 or CCM_03623 or CCM_07674 or CCM_09544 or CCM_02729 or CCM_00222 or CCM_02140 or CCM_04896 or CCM_03583	  0.00	1000.00	  0.00
r_1227	s_0793_e + s_1105_c_e  -> s_0793_c + s_1105_c 	CCM_02083 or CCM_07490	  0.00	1000.00	  0.00
r_1244	s_0793_e + s_1322_e  <=> s_0793_c + s_1322_c 	CCM_01559 or CCM_08575 or CCM_08922 or CCM_01104 or CCM_01120 or CCM_00851 or CCM_09308 or CCM_03062	-1000.00	1000.00	  0.00
r_1258	s_0793_e + s_1437  <=> s_0793_c + s_1438 		-1000.00	1000.00	  0.00
r_1266	s_1467_e  -> s_1467_c 		  0.00	1000.00	  0.00
r_1277	s_0803_e  <=> s_0803_c 	CCM_00972	-1000.00	1000.00	  0.00
r_2079	s_0793_c + s_1520_c  <=> s_0793_e + s_1520_c_e 	CCM_00501 or CCM_04797 or CCM_06864 or CCM_08999 or CCM_05298 or CCM_01139 or CCM_02098 or CCM_06358 or CCM_09215 or CCM_08952 or CCM_01166 or CCM_05726 or CCM_04946 or CCM_06039	-1000.00	1000.00	  0.00
r_1697	s_0456_c  <=> s_0456_e 		-1000.00	1000.00	  0.00
r_1707	s_0548_c_e  <=> s_0548_c 	CCM_00501 or CCM_04797 or CCM_06864 or CCM_08999 or CCM_05298 or CCM_01139 or CCM_02098 or CCM_06358 or CCM_09215 or CCM_08952 or CCM_01166 or CCM_05726 or CCM_04946 or CCM_06039	-1000.00	1000.00	  0.00
r_1717	s_0561_c_e  <=> s_0561_c 		-1000.00	1000.00	  0.00
r_1719	s_0578_c_e  <=> s_0578_c 	CCM_00501 or CCM_04797 or CCM_06864 or CCM_08999 or CCM_05298 or CCM_01139 or CCM_02098 or CCM_06358 or CCM_09215 or CCM_08952 or CCM_01166 or CCM_05726 or CCM_04946 or CCM_06039	-1000.00	1000.00	  0.00
r_1824	s_0793_e  -> s_0793_c 		  0.00	1000.00	  0.00
r_1979	s_1275_e  <=> s_1275_c 		-1000.00	1000.00	  0.00
cordycepinTransport	Cordycepin_c  -> Cordycepin_c_e 		  0.00	1000.00	  0.00
sucroseTransport	s_0793_e + s_1466_e  -> s_0793_c + sucrose_c 	CCM_02083 or CCM_07490	  0.00	1000.00	  0.00
sucrase	s_0803_c + sucrose_c  -> s_0553_c + s_0563_c 	CCM_00448 or CCM_06740 or CCM_06931 or CCM_07128 or CCM_08695	  0.00	1000.00	  0.00
CellobioseTransport	s_0793_e + Cellobiose_c_e  -> s_0793_c + Cellobiose_c 		  0.00	1000.00	  0.00
LactoseTransport	s_0793_e + Lactose_c_e  -> s_0793_c + Lactose_c 	CCM_03819	  0.00	1000.00	  0.00
gabaPermease	s_0793_e + GABA_e  -> s_0734_c + s_0793_c 	CCM_00624 or CCM_01496 or CCM_02014 or CCM_02173 or CCM_02685 or CCM_03454 or CCM_03498 or CCM_03515 or CCM_06577 or CCM_08194 or CCM_08494 or CCM_08512 or CCM_08988 or CCM_09349	  0.00	1000.00	  0.00
nicotinatePermease	s_0793_e + nicotinate_e  -> s_0793_c + s_1219_c 	CCM_00455 or CCM_00474 or CCM_00822 or CCM_00877 or CCM_01348 or CCM_01911 or CCM_02377 or CCM_03624 or CCM_04149 or CCM_04654 or CCM_05079 or CCM_05277 or CCM_05291 or CCM_05363 or CCM_06401 or CCM_06894 or CCM_07065 or CCM_08246 or CCM_08258 or CCM_08304 or CCM_08991 or CCM_09290 or CCM_09572	  0.00	1000.00	  0.00
